V(out)	I(R3)	power	
1.838957e-018	8.801804e+000	1.618614e-017	
1.925625e-018	8.801804e+000	1.694897e-017	
2.016377e-018	8.801804e+000	1.774775e-017	
2.111406e-018	8.801804e+000	1.858418e-017	
2.210913e-018	8.801804e+000	1.946002e-017	
2.315110e-018	8.801804e+000	2.037715e-017	
2.424218e-018	8.801804e+000	2.133749e-017	
2.538468e-018	8.801804e+000	2.234309e-017	
2.658102e-018	8.801804e+000	2.339609e-017	
2.783375e-018	8.801804e+000	2.449872e-017	
2.914551e-018	8.801804e+000	2.565331e-017	
3.051910e-018	8.801804e+000	2.686231e-017	
3.195742e-018	8.801804e+000	2.812829e-017	
3.346352e-018	8.801804e+000	2.945394e-017	
3.504061e-018	8.801804e+000	3.084206e-017	
3.669202e-018	8.801804e+000	3.229560e-017	
3.842127e-018	8.801804e+000	3.381764e-017	
4.023200e-018	8.801804e+000	3.541142e-017	
4.212808e-018	8.801804e+000	3.708031e-017	
4.411351e-018	8.801804e+000	3.882785e-017	
4.619252e-018	8.801804e+000	4.065775e-017	
4.836951e-018	8.801804e+000	4.257389e-017	
5.064909e-018	8.801804e+000	4.458034e-017	
5.303611e-018	8.801804e+000	4.668134e-017	
5.553562e-018	8.801804e+000	4.888137e-017	
5.815294e-018	8.801804e+000	5.118508e-017	
6.089360e-018	8.801804e+000	5.359735e-017	
6.376343e-018	8.801804e+000	5.612332e-017	
6.676851e-018	8.801804e+000	5.876833e-017	
6.991521e-018	8.801804e+000	6.153799e-017	
7.321021e-018	8.801804e+000	6.443819e-017	
7.666050e-018	8.801804e+000	6.747507e-017	
8.027340e-018	8.801804e+000	7.065507e-017	
8.405657e-018	8.801804e+000	7.398494e-017	
8.801803e-018	8.801804e+000	7.747174e-017	
9.216619e-018	8.801804e+000	8.112287e-017	
9.650985e-018	8.801804e+000	8.494607e-017	
1.010582e-017	8.801804e+000	8.894947e-017	
1.058210e-017	8.801804e+000	9.314152e-017	
1.108081e-017	8.801804e+000	9.753115e-017	
1.160304e-017	8.801804e+000	1.021276e-016	
1.214987e-017	8.801804e+000	1.069408e-016	
1.272248e-017	8.801804e+000	1.119807e-016	
1.332207e-017	8.801804e+000	1.172582e-016	
1.394992e-017	8.801804e+000	1.227844e-016	
1.460736e-017	8.801804e+000	1.285711e-016	
1.529578e-017	8.801804e+000	1.346305e-016	
1.601665e-017	8.801804e+000	1.409754e-016	
1.677149e-017	8.801804e+000	1.476194e-016	
1.756191e-017	8.801804e+000	1.545765e-016	
1.838957e-017	8.801804e+000	1.618614e-016	
1.925625e-017	8.801804e+000	1.694897e-016	
2.016377e-017	8.801804e+000	1.774775e-016	
2.111405e-017	8.801804e+000	1.858418e-016	
2.210913e-017	8.801804e+000	1.946002e-016	
2.315110e-017	8.801804e+000	2.037714e-016	
2.424218e-017	8.801804e+000	2.133749e-016	
2.538468e-017	8.801804e+000	2.234309e-016	
2.658102e-017	8.801804e+000	2.339609e-016	
2.783374e-017	8.801804e+000	2.449871e-016	
2.914551e-017	8.801804e+000	2.565331e-016	
3.051910e-017	8.801804e+000	2.686231e-016	
3.195741e-017	8.801804e+000	2.812829e-016	
3.346352e-017	8.801804e+000	2.945393e-016	
3.504061e-017	8.801804e+000	3.084206e-016	
3.669202e-017	8.801804e+000	3.229560e-016	
3.842127e-017	8.801804e+000	3.381764e-016	
4.023200e-017	8.801804e+000	3.541142e-016	
4.212808e-017	8.801804e+000	3.708031e-016	
4.411352e-017	8.801804e+000	3.882785e-016	
4.619252e-017	8.801804e+000	4.065775e-016	
4.836951e-017	8.801804e+000	4.257389e-016	
5.064909e-017	8.801804e+000	4.458034e-016	
5.303611e-017	8.801804e+000	4.668134e-016	
5.553562e-017	8.801804e+000	4.888136e-016	
5.815293e-017	8.801804e+000	5.118507e-016	
6.089360e-017	8.801804e+000	5.359735e-016	
6.376343e-017	8.801804e+000	5.612332e-016	
6.676850e-017	8.801804e+000	5.876833e-016	
6.991521e-017	8.801804e+000	6.153800e-016	
7.321021e-017	8.801804e+000	6.443819e-016	
7.666050e-017	8.801804e+000	6.747507e-016	
8.027340e-017	8.801804e+000	7.065507e-016	
8.405657e-017	8.801804e+000	7.398494e-016	
8.801803e-017	8.801804e+000	7.747174e-016	
9.216620e-017	8.801804e+000	8.112288e-016	
9.650986e-017	8.801804e+000	8.494608e-016	
1.010582e-016	8.801804e+000	8.894946e-016	
1.058210e-016	8.801804e+000	9.314152e-016	
1.108081e-016	8.801804e+000	9.753114e-016	
1.160304e-016	8.801804e+000	1.021276e-015	
1.214987e-016	8.801804e+000	1.069408e-015	
1.272248e-016	8.801804e+000	1.119807e-015	
1.332207e-016	8.801804e+000	1.172582e-015	
1.394992e-016	8.801804e+000	1.227844e-015	
1.460736e-016	8.801804e+000	1.285711e-015	
1.529578e-016	8.801804e+000	1.346305e-015	
1.601665e-016	8.801804e+000	1.409754e-015	
1.677149e-016	8.801804e+000	1.476194e-015	
1.756191e-016	8.801804e+000	1.545764e-015	
1.838957e-016	8.801804e+000	1.618614e-015	
1.925625e-016	8.801804e+000	1.694897e-015	
2.016377e-016	8.801804e+000	1.774775e-015	
2.111406e-016	8.801804e+000	1.858418e-015	
2.210913e-016	8.801804e+000	1.946002e-015	
2.315110e-016	8.801804e+000	2.037715e-015	
2.424218e-016	8.801804e+000	2.133749e-015	
2.538468e-016	8.801804e+000	2.234309e-015	
2.658102e-016	8.801804e+000	2.339609e-015	
2.783375e-016	8.801804e+000	2.449872e-015	
2.914551e-016	8.801804e+000	2.565330e-015	
3.051909e-016	8.801804e+000	2.686231e-015	
3.195741e-016	8.801804e+000	2.812829e-015	
3.346352e-016	8.801804e+000	2.945393e-015	
3.504061e-016	8.801804e+000	3.084206e-015	
3.669202e-016	8.801804e+000	3.229560e-015	
3.842126e-016	8.801804e+000	3.381764e-015	
4.023200e-016	8.801804e+000	3.541142e-015	
4.212808e-016	8.801804e+000	3.708031e-015	
4.411352e-016	8.801804e+000	3.882785e-015	
4.619252e-016	8.801804e+000	4.065775e-015	
4.836950e-016	8.801804e+000	4.257389e-015	
5.064909e-016	8.801804e+000	4.458034e-015	
5.303611e-016	8.801804e+000	4.668134e-015	
5.553563e-016	8.801804e+000	4.888137e-015	
5.815294e-016	8.801804e+000	5.118507e-015	
6.089360e-016	8.801804e+000	5.359735e-015	
6.376343e-016	8.801804e+000	5.612332e-015	
6.676850e-016	8.801804e+000	5.876833e-015	
6.991521e-016	8.801804e+000	6.153799e-015	
7.321021e-016	8.801804e+000	6.443819e-015	
7.666050e-016	8.801804e+000	6.747507e-015	
8.027340e-016	8.801804e+000	7.065507e-015	
8.405657e-016	8.801804e+000	7.398494e-015	
8.801803e-016	8.801804e+000	7.747174e-015	
9.216619e-016	8.801804e+000	8.112287e-015	
9.650985e-016	8.801804e+000	8.494608e-015	
1.010582e-015	8.801804e+000	8.894946e-015	
1.058209e-015	8.801804e+000	9.314152e-015	
1.108081e-015	8.801804e+000	9.753115e-015	
1.160304e-015	8.801804e+000	1.021276e-014	
1.214987e-015	8.801804e+000	1.069408e-014	
1.272248e-015	8.801804e+000	1.119807e-014	
1.332207e-015	8.801804e+000	1.172582e-014	
1.394992e-015	8.801804e+000	1.227844e-014	
1.460736e-015	8.801804e+000	1.285711e-014	
1.529578e-015	8.801804e+000	1.346305e-014	
1.601665e-015	8.801804e+000	1.409754e-014	
1.677149e-015	8.801804e+000	1.476194e-014	
1.756191e-015	8.801804e+000	1.545765e-014	
1.838957e-015	8.801804e+000	1.618614e-014	
1.925625e-015	8.801804e+000	1.694897e-014	
2.016377e-015	8.801804e+000	1.774775e-014	
2.111406e-015	8.801804e+000	1.858418e-014	
2.210913e-015	8.801804e+000	1.946002e-014	
2.315110e-015	8.801804e+000	2.037715e-014	
2.424218e-015	8.801804e+000	2.133749e-014	
2.538468e-015	8.801804e+000	2.234309e-014	
2.658102e-015	8.801804e+000	2.339609e-014	
2.783375e-015	8.801804e+000	2.449872e-014	
2.914551e-015	8.801804e+000	2.565331e-014	
3.051909e-015	8.801804e+000	2.686231e-014	
3.195742e-015	8.801804e+000	2.812829e-014	
3.346352e-015	8.801804e+000	2.945394e-014	
3.504061e-015	8.801804e+000	3.084206e-014	
3.669202e-015	8.801804e+000	3.229560e-014	
3.842127e-015	8.801804e+000	3.381764e-014	
4.023200e-015	8.801804e+000	3.541142e-014	
4.212808e-015	8.801804e+000	3.708031e-014	
4.411351e-015	8.801804e+000	3.882785e-014	
4.619252e-015	8.801804e+000	4.065775e-014	
4.836951e-015	8.801804e+000	4.257389e-014	
5.064909e-015	8.801804e+000	4.458034e-014	
5.303611e-015	8.801804e+000	4.668134e-014	
5.553563e-015	8.801804e+000	4.888137e-014	
5.815294e-015	8.801804e+000	5.118507e-014	
6.089360e-015	8.801804e+000	5.359735e-014	
6.376343e-015	8.801804e+000	5.612332e-014	
6.676851e-015	8.801804e+000	5.876833e-014	
6.991521e-015	8.801804e+000	6.153799e-014	
7.321021e-015	8.801804e+000	6.443819e-014	
7.666051e-015	8.801804e+000	6.747507e-014	
8.027340e-015	8.801804e+000	7.065507e-014	
8.405657e-015	8.801804e+000	7.398494e-014	
8.801803e-015	8.801804e+000	7.747174e-014	
9.216620e-015	8.801804e+000	8.112288e-014	
9.650985e-015	8.801804e+000	8.494607e-014	
1.010582e-014	8.801804e+000	8.894946e-014	
1.058210e-014	8.801804e+000	9.314152e-014	
1.108081e-014	8.801804e+000	9.753115e-014	
1.160304e-014	8.801804e+000	1.021277e-013	
1.214987e-014	8.801804e+000	1.069408e-013	
1.272248e-014	8.801804e+000	1.119807e-013	
1.332207e-014	8.801804e+000	1.172582e-013	
1.394992e-014	8.801804e+000	1.227844e-013	
1.460736e-014	8.801804e+000	1.285711e-013	
1.529578e-014	8.801804e+000	1.346305e-013	
1.601665e-014	8.801804e+000	1.409754e-013	
1.677149e-014	8.801804e+000	1.476194e-013	
1.756191e-014	8.801804e+000	1.545765e-013	
1.838957e-014	8.801804e+000	1.618614e-013	
1.925625e-014	8.801804e+000	1.694897e-013	
2.016377e-014	8.801804e+000	1.774775e-013	
2.111405e-014	8.801804e+000	1.858418e-013	
2.210913e-014	8.801804e+000	1.946002e-013	
2.315110e-014	8.801804e+000	2.037714e-013	
2.424218e-014	8.801804e+000	2.133749e-013	
2.538468e-014	8.801804e+000	2.234309e-013	
2.658102e-014	8.801804e+000	2.339609e-013	
2.783375e-014	8.801804e+000	2.449872e-013	
2.914551e-014	8.801804e+000	2.565330e-013	
3.051910e-014	8.801804e+000	2.686231e-013	
3.195741e-014	8.801804e+000	2.812829e-013	
3.346352e-014	8.801804e+000	2.945394e-013	
3.504061e-014	8.801804e+000	3.084206e-013	
3.669202e-014	8.801804e+000	3.229560e-013	
3.842127e-014	8.801804e+000	3.381764e-013	
4.023200e-014	8.801804e+000	3.541142e-013	
4.212808e-014	8.801804e+000	3.708031e-013	
4.411351e-014	8.801804e+000	3.882785e-013	
4.619252e-014	8.801804e+000	4.065775e-013	
4.836951e-014	8.801804e+000	4.257389e-013	
5.064909e-014	8.801804e+000	4.458033e-013	
5.303611e-014	8.801804e+000	4.668134e-013	
5.553562e-014	8.801804e+000	4.888137e-013	
5.815294e-014	8.801804e+000	5.118507e-013	
6.089360e-014	8.801804e+000	5.359735e-013	
6.376343e-014	8.801804e+000	5.612332e-013	
6.676850e-014	8.801804e+000	5.876833e-013	
6.991521e-014	8.801804e+000	6.153800e-013	
7.321021e-014	8.801804e+000	6.443819e-013	
7.666050e-014	8.801804e+000	6.747507e-013	
8.027340e-014	8.801804e+000	7.065507e-013	
8.405657e-014	8.801804e+000	7.398494e-013	
8.801803e-014	8.801804e+000	7.747174e-013	
9.216620e-014	8.801804e+000	8.112288e-013	
9.650986e-014	8.801804e+000	8.494608e-013	
1.010582e-013	8.801804e+000	8.894946e-013	
1.058210e-013	8.801804e+000	9.314152e-013	
1.108081e-013	8.801804e+000	9.753115e-013	
1.160304e-013	8.801804e+000	1.021277e-012	
1.214987e-013	8.801804e+000	1.069408e-012	
1.272248e-013	8.801804e+000	1.119807e-012	
1.332207e-013	8.801804e+000	1.172582e-012	
1.394992e-013	8.801804e+000	1.227844e-012	
1.460736e-013	8.801804e+000	1.285711e-012	
1.529578e-013	8.801804e+000	1.346305e-012	
1.601665e-013	8.801804e+000	1.409754e-012	
1.677149e-013	8.801804e+000	1.476194e-012	
1.756191e-013	8.801804e+000	1.545765e-012	
1.838957e-013	8.801804e+000	1.618614e-012	
1.925625e-013	8.801804e+000	1.694897e-012	
2.016377e-013	8.801804e+000	1.774775e-012	
2.111406e-013	8.801804e+000	1.858418e-012	
2.210913e-013	8.801804e+000	1.946002e-012	
2.315110e-013	8.801804e+000	2.037715e-012	
2.424218e-013	8.801804e+000	2.133749e-012	
2.538468e-013	8.801804e+000	2.234309e-012	
2.658102e-013	8.801804e+000	2.339609e-012	
2.783375e-013	8.801804e+000	2.449872e-012	
2.914551e-013	8.801804e+000	2.565330e-012	
3.051910e-013	8.801804e+000	2.686231e-012	
3.195742e-013	8.801804e+000	2.812829e-012	
3.346352e-013	8.801804e+000	2.945394e-012	
3.504061e-013	8.801804e+000	3.084206e-012	
3.669202e-013	8.801804e+000	3.229560e-012	
3.842127e-013	8.801804e+000	3.381764e-012	
4.023200e-013	8.801804e+000	3.541142e-012	
4.212808e-013	8.801804e+000	3.708031e-012	
4.411351e-013	8.801804e+000	3.882785e-012	
4.619252e-013	8.801804e+000	4.065775e-012	
4.836951e-013	8.801804e+000	4.257389e-012	
5.064909e-013	8.801804e+000	4.458033e-012	
5.303611e-013	8.801804e+000	4.668134e-012	
5.553562e-013	8.801804e+000	4.888136e-012	
5.815294e-013	8.801804e+000	5.118508e-012	
6.089360e-013	8.801804e+000	5.359735e-012	
6.376343e-013	8.801804e+000	5.612332e-012	
6.676850e-013	8.801804e+000	5.876833e-012	
6.991521e-013	8.801804e+000	6.153800e-012	
7.321021e-013	8.801804e+000	6.443819e-012	
7.666050e-013	8.801804e+000	6.747507e-012	
8.027340e-013	8.801804e+000	7.065507e-012	
8.405657e-013	8.801804e+000	7.398494e-012	
8.801803e-013	8.801804e+000	7.747174e-012	
9.216619e-013	8.801804e+000	8.112287e-012	
9.650986e-013	8.801804e+000	8.494608e-012	
1.010582e-012	8.801804e+000	8.894946e-012	
1.058210e-012	8.801804e+000	9.314152e-012	
1.108081e-012	8.801804e+000	9.753115e-012	
1.160304e-012	8.801804e+000	1.021276e-011	
1.214987e-012	8.801804e+000	1.069408e-011	
1.272248e-012	8.801804e+000	1.119807e-011	
1.332207e-012	8.801804e+000	1.172582e-011	
1.394992e-012	8.801804e+000	1.227844e-011	
1.460736e-012	8.801804e+000	1.285711e-011	
1.529578e-012	8.801804e+000	1.346305e-011	
1.601665e-012	8.801804e+000	1.409754e-011	
1.677149e-012	8.801804e+000	1.476194e-011	
1.756191e-012	8.801804e+000	1.545765e-011	
1.838957e-012	8.801804e+000	1.618614e-011	
1.925625e-012	8.801804e+000	1.694897e-011	
2.016377e-012	8.801804e+000	1.774775e-011	
2.111405e-012	8.801804e+000	1.858418e-011	
2.210913e-012	8.801804e+000	1.946002e-011	
2.315110e-012	8.801804e+000	2.037714e-011	
2.424218e-012	8.801804e+000	2.133749e-011	
2.538468e-012	8.801804e+000	2.234309e-011	
2.658102e-012	8.801804e+000	2.339609e-011	
2.783375e-012	8.801804e+000	2.449872e-011	
2.914551e-012	8.801804e+000	2.565331e-011	
3.051910e-012	8.801804e+000	2.686231e-011	
3.195742e-012	8.801804e+000	2.812829e-011	
3.346352e-012	8.801804e+000	2.945394e-011	
3.504061e-012	8.801804e+000	3.084206e-011	
3.669202e-012	8.801804e+000	3.229560e-011	
3.842126e-012	8.801804e+000	3.381764e-011	
4.023200e-012	8.801804e+000	3.541142e-011	
4.212808e-012	8.801804e+000	3.708031e-011	
4.411351e-012	8.801804e+000	3.882785e-011	
4.619252e-012	8.801804e+000	4.065775e-011	
4.836951e-012	8.801804e+000	4.257389e-011	
5.064909e-012	8.801804e+000	4.458033e-011	
5.303611e-012	8.801804e+000	4.668134e-011	
5.553562e-012	8.801804e+000	4.888137e-011	
5.815294e-012	8.801804e+000	5.118507e-011	
6.089360e-012	8.801804e+000	5.359735e-011	
6.376343e-012	8.801804e+000	5.612332e-011	
6.676850e-012	8.801804e+000	5.876833e-011	
6.991521e-012	8.801804e+000	6.153799e-011	
7.321021e-012	8.801804e+000	6.443819e-011	
7.666050e-012	8.801804e+000	6.747507e-011	
8.027340e-012	8.801804e+000	7.065507e-011	
8.405657e-012	8.801804e+000	7.398494e-011	
8.801803e-012	8.801804e+000	7.747174e-011	
9.216620e-012	8.801804e+000	8.112288e-011	
9.650986e-012	8.801804e+000	8.494608e-011	
1.010582e-011	8.801804e+000	8.894946e-011	
1.058210e-011	8.801804e+000	9.314152e-011	
1.108081e-011	8.801804e+000	9.753115e-011	
1.160304e-011	8.801804e+000	1.021276e-010	
1.214987e-011	8.801804e+000	1.069408e-010	
1.272248e-011	8.801804e+000	1.119807e-010	
1.332207e-011	8.801804e+000	1.172582e-010	
1.394992e-011	8.801804e+000	1.227844e-010	
1.460736e-011	8.801804e+000	1.285711e-010	
1.529578e-011	8.801804e+000	1.346305e-010	
1.601665e-011	8.801804e+000	1.409754e-010	
1.677149e-011	8.801804e+000	1.476194e-010	
1.756191e-011	8.801804e+000	1.545765e-010	
1.838957e-011	8.801804e+000	1.618614e-010	
1.925625e-011	8.801804e+000	1.694897e-010	
2.016377e-011	8.801804e+000	1.774775e-010	
2.111405e-011	8.801804e+000	1.858418e-010	
2.210913e-011	8.801804e+000	1.946002e-010	
2.315110e-011	8.801804e+000	2.037714e-010	
2.424218e-011	8.801804e+000	2.133749e-010	
2.538468e-011	8.801804e+000	2.234310e-010	
2.658102e-011	8.801804e+000	2.339609e-010	
2.783375e-011	8.801804e+000	2.449872e-010	
2.914551e-011	8.801804e+000	2.565330e-010	
3.051909e-011	8.801804e+000	2.686231e-010	
3.195742e-011	8.801804e+000	2.812829e-010	
3.346352e-011	8.801804e+000	2.945394e-010	
3.504061e-011	8.801804e+000	3.084206e-010	
3.669202e-011	8.801804e+000	3.229560e-010	
3.842127e-011	8.801804e+000	3.381764e-010	
4.023200e-011	8.801804e+000	3.541142e-010	
4.212808e-011	8.801804e+000	3.708031e-010	
4.411351e-011	8.801804e+000	3.882785e-010	
4.619252e-011	8.801804e+000	4.065775e-010	
4.836951e-011	8.801804e+000	4.257389e-010	
5.064909e-011	8.801804e+000	4.458034e-010	
5.303611e-011	8.801804e+000	4.668134e-010	
5.553562e-011	8.801804e+000	4.888137e-010	
5.815294e-011	8.801804e+000	5.118507e-010	
6.089360e-011	8.801804e+000	5.359735e-010	
6.376343e-011	8.801804e+000	5.612331e-010	
6.676851e-011	8.801804e+000	5.876833e-010	
6.991521e-011	8.801804e+000	6.153799e-010	
7.321021e-011	8.801804e+000	6.443819e-010	
7.666050e-011	8.801804e+000	6.747507e-010	
8.027340e-011	8.801804e+000	7.065507e-010	
8.405657e-011	8.801804e+000	7.398494e-010	
8.801803e-011	8.801804e+000	7.747174e-010	
9.216619e-011	8.801804e+000	8.112287e-010	
9.650986e-011	8.801804e+000	8.494608e-010	
1.010582e-010	8.801804e+000	8.894946e-010	
1.058209e-010	8.801804e+000	9.314152e-010	
1.108081e-010	8.801804e+000	9.753115e-010	
1.160304e-010	8.801804e+000	1.021276e-009	
1.214987e-010	8.801804e+000	1.069408e-009	
1.272248e-010	8.801804e+000	1.119807e-009	
1.332207e-010	8.801804e+000	1.172582e-009	
1.394992e-010	8.801804e+000	1.227844e-009	
1.460736e-010	8.801804e+000	1.285711e-009	
1.529578e-010	8.801804e+000	1.346305e-009	
1.601665e-010	8.801804e+000	1.409754e-009	
1.677149e-010	8.801804e+000	1.476194e-009	
1.756191e-010	8.801804e+000	1.545764e-009	
1.838957e-010	8.801804e+000	1.618614e-009	
1.925625e-010	8.801804e+000	1.694897e-009	
2.016377e-010	8.801804e+000	1.774775e-009	
2.111405e-010	8.801804e+000	1.858418e-009	
2.210913e-010	8.801804e+000	1.946002e-009	
2.315110e-010	8.801804e+000	2.037715e-009	
2.424218e-010	8.801804e+000	2.133749e-009	
2.538468e-010	8.801804e+000	2.234309e-009	
2.658102e-010	8.801804e+000	2.339609e-009	
2.783375e-010	8.801804e+000	2.449872e-009	
2.914551e-010	8.801804e+000	2.565331e-009	
3.051910e-010	8.801804e+000	2.686231e-009	
3.195742e-010	8.801804e+000	2.812829e-009	
3.346352e-010	8.801804e+000	2.945394e-009	
3.504061e-010	8.801804e+000	3.084206e-009	
3.669202e-010	8.801804e+000	3.229560e-009	
3.842126e-010	8.801804e+000	3.381764e-009	
4.023200e-010	8.801804e+000	3.541142e-009	
4.212808e-010	8.801804e+000	3.708031e-009	
4.411352e-010	8.801804e+000	3.882785e-009	
4.619252e-010	8.801804e+000	4.065775e-009	
4.836951e-010	8.801804e+000	4.257389e-009	
5.064909e-010	8.801804e+000	4.458033e-009	
5.303611e-010	8.801804e+000	4.668134e-009	
5.553563e-010	8.801804e+000	4.888137e-009	
5.815294e-010	8.801804e+000	5.118507e-009	
6.089360e-010	8.801804e+000	5.359735e-009	
6.376343e-010	8.801804e+000	5.612332e-009	
6.676851e-010	8.801804e+000	5.876833e-009	
6.991521e-010	8.801804e+000	6.153799e-009	
7.321021e-010	8.801804e+000	6.443819e-009	
7.666050e-010	8.801804e+000	6.747507e-009	
8.027340e-010	8.801804e+000	7.065507e-009	
8.405657e-010	8.801804e+000	7.398494e-009	
8.801803e-010	8.801804e+000	7.747174e-009	
9.216620e-010	8.801804e+000	8.112288e-009	
9.650986e-010	8.801804e+000	8.494608e-009	
1.010582e-009	8.801804e+000	8.894947e-009	
1.058210e-009	8.801804e+000	9.314152e-009	
1.108081e-009	8.801804e+000	9.753115e-009	
1.160304e-009	8.801804e+000	1.021276e-008	
1.214987e-009	8.801804e+000	1.069408e-008	
1.272248e-009	8.801804e+000	1.119807e-008	
1.332207e-009	8.801804e+000	1.172582e-008	
1.394992e-009	8.801804e+000	1.227844e-008	
1.460736e-009	8.801804e+000	1.285711e-008	
1.529578e-009	8.801804e+000	1.346305e-008	
1.601665e-009	8.801804e+000	1.409754e-008	
1.677149e-009	8.801804e+000	1.476194e-008	
1.756191e-009	8.801804e+000	1.545765e-008	
1.838957e-009	8.801804e+000	1.618614e-008	
1.925625e-009	8.801804e+000	1.694897e-008	
2.016377e-009	8.801804e+000	1.774775e-008	
2.111405e-009	8.801804e+000	1.858418e-008	
2.210913e-009	8.801804e+000	1.946002e-008	
2.315110e-009	8.801804e+000	2.037714e-008	
2.424218e-009	8.801804e+000	2.133749e-008	
2.538468e-009	8.801804e+000	2.234310e-008	
2.658102e-009	8.801804e+000	2.339609e-008	
2.783375e-009	8.801804e+000	2.449872e-008	
2.914551e-009	8.801804e+000	2.565331e-008	
3.051910e-009	8.801804e+000	2.686231e-008	
3.195742e-009	8.801804e+000	2.812829e-008	
3.346352e-009	8.801804e+000	2.945394e-008	
3.504061e-009	8.801804e+000	3.084206e-008	
3.669202e-009	8.801804e+000	3.229560e-008	
3.842127e-009	8.801804e+000	3.381764e-008	
4.023200e-009	8.801804e+000	3.541142e-008	
4.212808e-009	8.801804e+000	3.708031e-008	
4.411351e-009	8.801804e+000	3.882785e-008	
4.619252e-009	8.801804e+000	4.065775e-008	
4.836951e-009	8.801804e+000	4.257389e-008	
5.064909e-009	8.801804e+000	4.458033e-008	
5.303611e-009	8.801804e+000	4.668134e-008	
5.553562e-009	8.801804e+000	4.888137e-008	
5.815294e-009	8.801804e+000	5.118507e-008	
6.089360e-009	8.801804e+000	5.359735e-008	
6.376343e-009	8.801804e+000	5.612332e-008	
6.676851e-009	8.801804e+000	5.876833e-008	
6.991521e-009	8.801804e+000	6.153799e-008	
7.321021e-009	8.801804e+000	6.443819e-008	
7.666050e-009	8.801804e+000	6.747507e-008	
8.027340e-009	8.801804e+000	7.065507e-008	
8.405657e-009	8.801804e+000	7.398494e-008	
8.801803e-009	8.801804e+000	7.747174e-008	
9.216619e-009	8.801804e+000	8.112287e-008	
9.650986e-009	8.801804e+000	8.494608e-008	
1.010582e-008	8.801804e+000	8.894946e-008	
1.058210e-008	8.801804e+000	9.314152e-008	
1.108081e-008	8.801804e+000	9.753114e-008	
1.160304e-008	8.801804e+000	1.021277e-007	
1.214987e-008	8.801804e+000	1.069408e-007	
1.272248e-008	8.801804e+000	1.119807e-007	
1.332207e-008	8.801804e+000	1.172582e-007	
1.394992e-008	8.801804e+000	1.227844e-007	
1.460736e-008	8.801804e+000	1.285711e-007	
1.529578e-008	8.801804e+000	1.346305e-007	
1.601665e-008	8.801804e+000	1.409754e-007	
1.677149e-008	8.801804e+000	1.476194e-007	
1.756191e-008	8.801804e+000	1.545764e-007	
1.838957e-008	8.801804e+000	1.618614e-007	
1.925625e-008	8.801804e+000	1.694897e-007	
2.016377e-008	8.801804e+000	1.774775e-007	
2.111406e-008	8.801804e+000	1.858418e-007	
2.210913e-008	8.801804e+000	1.946002e-007	
2.315110e-008	8.801804e+000	2.037714e-007	
2.424218e-008	8.801804e+000	2.133749e-007	
2.538468e-008	8.801804e+000	2.234309e-007	
2.658102e-008	8.801804e+000	2.339609e-007	
2.783375e-008	8.801804e+000	2.449872e-007	
2.914551e-008	8.801804e+000	2.565330e-007	
3.051910e-008	8.801804e+000	2.686231e-007	
3.195742e-008	8.801804e+000	2.812829e-007	
3.346352e-008	8.801804e+000	2.945393e-007	
3.504061e-008	8.801804e+000	3.084206e-007	
3.669202e-008	8.801804e+000	3.229560e-007	
3.842127e-008	8.801804e+000	3.381764e-007	
4.023200e-008	8.801804e+000	3.541142e-007	
4.212808e-008	8.801804e+000	3.708031e-007	
4.411351e-008	8.801804e+000	3.882785e-007	
4.619252e-008	8.801804e+000	4.065775e-007	
4.836951e-008	8.801804e+000	4.257389e-007	
5.064909e-008	8.801804e+000	4.458034e-007	
5.303611e-008	8.801804e+000	4.668134e-007	
5.553563e-008	8.801804e+000	4.888137e-007	
5.815294e-008	8.801804e+000	5.118507e-007	
6.089360e-008	8.801804e+000	5.359735e-007	
6.376343e-008	8.801804e+000	5.612332e-007	
6.676851e-008	8.801804e+000	5.876833e-007	
6.991521e-008	8.801804e+000	6.153799e-007	
7.321021e-008	8.801804e+000	6.443819e-007	
7.666050e-008	8.801804e+000	6.747506e-007	
8.027340e-008	8.801804e+000	7.065507e-007	
8.405657e-008	8.801804e+000	7.398494e-007	
8.801803e-008	8.801804e+000	7.747174e-007	
9.216620e-008	8.801804e+000	8.112288e-007	
9.650985e-008	8.801804e+000	8.494608e-007	
1.010582e-007	8.801804e+000	8.894946e-007	
1.058210e-007	8.801804e+000	9.314152e-007	
1.108081e-007	8.801804e+000	9.753115e-007	
1.160304e-007	8.801804e+000	1.021276e-006	
1.214987e-007	8.801804e+000	1.069408e-006	
1.272248e-007	8.801804e+000	1.119807e-006	
1.332207e-007	8.801804e+000	1.172582e-006	
1.394992e-007	8.801804e+000	1.227844e-006	
1.460736e-007	8.801804e+000	1.285711e-006	
1.529578e-007	8.801804e+000	1.346305e-006	
1.601665e-007	8.801804e+000	1.409754e-006	
1.677149e-007	8.801804e+000	1.476194e-006	
1.756191e-007	8.801804e+000	1.545765e-006	
1.838957e-007	8.801804e+000	1.618614e-006	
1.925625e-007	8.801804e+000	1.694897e-006	
2.016377e-007	8.801804e+000	1.774775e-006	
2.111406e-007	8.801804e+000	1.858418e-006	
2.210913e-007	8.801804e+000	1.946002e-006	
2.315110e-007	8.801804e+000	2.037714e-006	
2.424218e-007	8.801804e+000	2.133749e-006	
2.538468e-007	8.801804e+000	2.234310e-006	
2.658102e-007	8.801804e+000	2.339609e-006	
